cliente_id;nome;cpf;data_nascimento;score_credito;renda_mensal;estado;data_cadastro
6182;Miguel Campos;823.907.461-87;1957-01-15;682;4963.12;RS;2022-09-01
6183;Bárbara Porto;582.734.961-55;1989-03-15;709;3985.12;RS;2024-01-02
6184;Melissa Lima;340.689.257-47;1997-10-04;589;5295.71;RS;2023-02-14
6185;Cecilia Melo;427.590.631-43;1998-01-09;708;6333.88;PR;2024-09-12
6186;Emanuel Cavalcanti;284.631.709-78;1997-03-03;655;5044.28;SP;2022-07-18
6187;Maria Vitória Pimenta;675.321.408-90;1979-06-10;684;4519.14;RJ;2021-10-22
6188;Leonardo Vargas;761.902.354-25;1999-12-08;518;4205.73;SP;2024-07-31
6189;Sophia Fonseca;674.125.890-67;1957-09-03;640;3294.38;CE;2021-07-31
6190;Lucas Gabriel Araújo;875.136.902-86;1975-08-20;674;6164.73;RJ;2023-07-30
6191;Sarah Silveira;283.697.041-31;1965-09-24;610;7254.47;CE;2021-09-09
6192;Renan Leão;197.683.540-20;1991-08-03;538;3942.91;RJ;2021-10-18
6193;Ágatha Andrade;871.653.290-21;2001-12-30;572;4499.81;PR;2022-06-21
6194;Sara Cardoso;743.596.802-10;1982-12-26;580;3233.19;MG;2021-07-10
6195;Lucas das Neves;850.726.149-30;1962-02-28;554;4334.38;RJ;2023-10-10
6196;Olivia Sales;149.302.857-04;1974-09-12;767;8338.24;BA;2022-03-02
6197;Pietra Novaes;580.971.264-94;1991-07-20;780;5464.62;SC;2021-07-26
6198;Rafael Silva;728.543.910-04;1979-11-21;536;4128.67;GO;2021-02-14
6199;Bianca Albuquerque;936.285.470-83;1996-05-09;834;6506.58;SC;2021-05-31
6200;Pedro Marques;567.421.839-00;1959-03-17;460;3178.82;GO;2024-07-05
6201;Maria Júlia Sales;319.574.826-64;1971-07-26;710;6369.94;RJ;2022-03-07
6202;Maria Laura Mendes;370.621.594-25;2005-05-20;595;5443.41;SC;2023-02-08
6203;Melina Casa Grande;509.146.278-30;1998-03-27;347;2879.83;BA;2024-07-21
6204;Miguel Moreira;461.087.395-84;1966-04-17;723;4951.14;GO;2021-11-26
6205;Luiz Henrique Câmara;820.456.913-06;2000-09-21;519;2285.55;MG;2022-09-04
6206;José Miguel Souza;641.902.358-06;1955-09-09;810;5759.85;SP;2022-01-01
6207;Sr. Gustavo Henrique Oliveira;574.968.012-67;2008-05-25;648;5787.92;CE;2024-07-16
6208;Sr. Ravi Montenegro;470.162.853-08;1989-10-30;801;6254.1;CE;2021-03-06
6209;Isabela Garcia;743.961.250-70;1960-09-03;555;4613.07;RJ;2022-12-04
6210;Luiz Otávio Castro;146.290.837-31;1988-12-26;774;6021.83;BA;2023-09-19
6211;Sra. Camila Araújo;948.725.130-88;1979-09-01;505;2499.24;CE;2024-05-13
6212;Sra. Beatriz da Mota;136.904.875-01;1998-07-17;473;4648.39;PE;2021-01-11
6213;Gabriel Lopes;250.148.673-08;1995-04-04;581;4040.48;MG;2023-12-05
6214;Sr. Gustavo Henrique Carvalho;238.076.591-02;1992-10-02;534;4357.05;PR;2021-09-07
6215;Dr. Luiz Fernando Pires;361.208.459-33;1962-12-01;591;4454.87;RS;2024-05-26
6216;Dr. Luiz Fernando Peixoto;369.542.807-47;1981-07-17;781;7786.02;SP;2024-01-03
6217;Maria Sophia Sampaio;450.682.179-30;1991-10-24;426;3735.59;SP;2023-11-27
6218;Kevin Camargo;143.678.592-82;1994-06-24;526;3959.75;PE;2021-11-09
6219;Caroline Aragão;603.581.479-48;1972-08-14;657;5043.28;RS;2023-01-18
6220;Srta. Ana Lívia Teixeira;316.750.984-84;2001-12-10;647;5848.97;RJ;2022-03-21
6221;Thiago Novais;807.943.162-04;1959-02-24;655;4593.16;SP;2022-11-02
6222;Raul Araújo;076.325.849-00;2006-12-09;544;2912.29;MG;2022-03-27
6223;Ana Clara Borges;941.653.802-70;1975-07-22;517;6098.07;RJ;2024-11-17
6224;Alice da Cunha;627.504.831-07;1999-04-21;524;2998.62;MG;2022-07-03
6225;Diego Campos;895.137.604-48;2000-12-25;658;5153.64;PR;2023-09-14
6226;Marcos Vinicius Mendes;852.176.904-02;1999-09-25;596;6177.05;RS;2021-07-08
6227;Dr. Ian Moreira;056.327.189-21;2007-08-30;685;4950.01;BA;2024-12-21
6228;Sofia da Paz;604.295.731-70;1966-12-31;569;4049.41;PE;2024-08-28
6229;Thomas da Cunha;548.019.637-57;1975-06-30;724;5483.85;PR;2023-08-15
6230;Murilo Sousa;387.901.264-40;1967-03-14;404;3183.68;GO;2023-06-13
6231;Liz Nunes;673.809.214-87;1986-03-19;435;5664.23;PE;2023-03-31
6232;Caroline Casa Grande;268.479.135-09;1967-09-03;504;3870.14;RS;2022-05-28
6233;Joaquim da Mota;953.281.074-97;1980-09-15;650;4911.34;MG;2022-02-10
6234;Alexandre Borges;674.083.921-22;1957-08-04;585;5101.83;PR;2023-03-16
6235;Ana Lima;903.168.524-06;1970-01-18;803;7191.51;RJ;2024-04-10
6236;João Gabriel Abreu;137.462.805-08;1993-05-21;797;5329.38;CE;2022-10-01
6237;Srta. Marina da Conceição;341.058.927-97;1961-01-15;658;5419.25;MG;2022-02-26
6238;João Gabriel Pastor;149.063.528-98;1970-10-02;662;6672.23;GO;2023-06-07
6239;Isaque Pacheco;710.846.925-11;1983-11-11;593;4338.5;GO;2023-05-18
6240;Asafe Aparecida;870.934.516-75;1963-03-19;684;3693.8;CE;2022-07-11
6241;Maria Eduarda Duarte;907.543.261-52;1963-08-28;591;4593.8;BA;2024-06-29
6242;Kaique Ramos;217.859.460-30;1967-02-15;509;5129.06;RJ;2024-05-28
6243;Alexia Nunes;148.057.236-53;2000-06-21;492;3800.13;SC;2023-05-30
6244;Luna Garcia;406.971.523-16;1969-10-12;655;6593.45;RS;2024-03-07
6245;Yago Viana;354.682.109-24;1996-08-25;618;5880.15;BA;2023-02-05
6246;Jade Barros;928.576.041-49;1973-11-20;704;5755.46;RJ;2023-07-10
6247;Pietro Aparecida;653.042.198-05;1964-01-03;489;2477.42;MG;2021-03-11
6248;Srta. Esther Cardoso;481.793.052-79;1979-07-14;632;4513.3;PE;2022-06-03
6249;Isadora Freitas;086.752.341-71;1969-08-08;730;6585.86;CE;2023-04-20
6250;Alana Cardoso;269.704.185-02;1992-07-05;597;3618.29;PR;2024-05-21
6251;Maria Flor Vargas;853.067.492-83;1981-09-07;681;4430.05;PE;2022-12-23
6252;Dra. Hadassa Novais;764.128.509-02;1963-07-19;528;3244.58;SC;2021-03-03
6253;Otto da Luz;479.308.516-48;2001-08-29;603;5994.19;RJ;2022-01-04
6254;Noah Souza;218.504.367-62;2006-09-06;619;4508.78;BA;2023-05-30
6255;Joana Brito;653.402.978-29;2001-05-04;436;4040.12;MG;2023-01-03
6256;Maria Sophia Rodrigues;831.524.096-05;1979-08-26;526;4325.52;RS;2021-05-29
6257;André Monteiro;539.046.821-05;1975-07-18;577;5454.18;RS;2024-09-07
6258;Luana Castro;794.321.605-99;1967-06-07;601;4749.07;BA;2023-02-01
6259;Sra. Laís Lima;460.592.318-70;1977-04-12;678;7530.94;MG;2022-10-06
6260;Agatha Farias;735.680.194-93;1963-12-02;726;5719.39;RJ;2021-01-20
6261;Rafaela Casa Grande;806.941.573-84;1980-04-23;620;4435.14;BA;2024-11-10
6262;João Pedro Fernandes;406.128.957-85;1980-09-24;506;3495.25;SP;2022-11-05
6263;Joana Pastor;163.289.475-00;1963-03-03;527;4869.37;RS;2023-08-12
6264;João Gabriel Andrade;731.865.492-64;1968-07-09;491;5261.21;CE;2022-10-21
6265;Isaac Rocha;536.870.291-40;2000-09-01;710;5700.5;RS;2024-02-25
6266;Heloísa Pacheco;068.293.157-86;2000-03-30;620;4402.72;RJ;2023-03-01
6267;Sr. Anthony Gabriel da Costa;208.591.347-41;1999-02-23;652;6304.09;PR;2024-05-17
6268;Liam Cunha;261.509.378-95;1969-01-07;535;2746.61;RS;2023-12-16
6269;Ian Nunes;436.791.825-46;1980-07-12;704;5956.37;RS;2021-07-30
6270;Leonardo Marques;894.237.650-92;1959-02-28;485;3146.61;PE;2022-07-24
6271;José Marques;206.185.734-53;1998-05-05;516;3403.47;CE;2024-10-06
6272;Cecília Albuquerque;076.582.134-62;1972-12-06;581;4381.45;RJ;2024-03-21
6273;Davi Cassiano;124.768.095-94;1977-05-13;541;3569.84;SC;2024-10-29
6274;Carolina Cirino;027.698.431-50;1969-01-23;592;4903.69;SC;2022-10-13
6275;Kamilly Pimenta;829.354.701-41;1992-05-28;582;5814.67;BA;2022-02-10
6276;Igor Moraes;471.683.205-80;1986-03-06;680;3849.15;RS;2021-04-12
6277;Theodoro da Paz;897.356.140-57;1966-10-12;682;6061.54;GO;2023-10-19
6278;Srta. Luana Borges;756.128.439-09;1982-04-30;567;3040.8;SP;2022-07-17
6279;Nathan Gonçalves;654.928.730-83;1959-10-24;620;4952.29;SC;2021-09-02
6280;Rebeca Fonseca;679.401.283-96;1969-09-26;485;2428.78;RJ;2023-07-17
6281;Alexia Rios;381.670.492-13;1995-07-30;609;4638.92;MG;2024-05-16
6282;Dra. Allana Machado;904.152.836-98;1993-01-30;569;4468.59;BA;2024-04-25
6283;Srta. Clara da Rocha;671.439.028-96;1977-03-23;487;3461.18;SC;2022-04-30
6284;Sra. Ana Liz Dias;708.354.912-50;1972-03-08;683;5114.03;CE;2021-02-13
6285;Srta. Ana Nunes;856.712.309-77;1997-01-25;419;2879.31;PR;2021-02-06
6286;Ana Sophia Costa;895.164.720-01;2001-09-09;491;4195.14;CE;2021-01-10
6287;Enzo Gabriel Carvalho;017.538.924-14;2001-12-29;658;3605.23;GO;2022-08-06
6288;Ravy da Rocha;742.086.315-62;1981-06-23;711;4575.81;MG;2023-04-05
6289;Ana Vitória Fonseca;769.423.518-73;1991-07-19;807;6407.22;SP;2023-12-29
6290;Danilo Borges;537.862.409-65;1963-08-16;470;2618.01;PE;2021-03-22
6291;Luiz Otávio Marques;190.325.784-05;2002-02-02;661;4896.7;BA;2024-08-13
6292;Eduardo Garcia;102.658.347-08;1984-09-10;608;6476.78;SP;2021-05-23
6293;Bruna Campos;352.617.940-99;1980-03-15;536;4347.96;GO;2021-07-14
6294;Aylla da Cunha;029.513.867-02;1959-12-01;790;6590.51;SC;2022-09-09
6295;Isaac Freitas;961.837.504-84;1966-08-13;427;3921.39;PR;2022-10-12
6296;Maria Flor Casa Grande;986.724.153-37;1998-06-13;480;5246.81;BA;2023-03-31
6297;Luara Silveira;641.953.870-00;1964-06-19;521;7137.51;RJ;2024-02-14
6298;Sr. Carlos Eduardo Vasconcelos;962.830.715-03;1965-08-25;796;5571.39;BA;2023-10-09
6299;Ryan Vargas;657.438.091-00;1988-08-28;622;5729.64;CE;2021-04-07
6300;Matteo Rios;459.218.367-37;1982-04-29;714;6154.34;SC;2022-09-04
6301;Beatriz Fogaça;021.735.869-12;1996-12-10;770;6037.03;GO;2023-10-08
6302;Ágatha Mendonça;204.687.315-71;1959-10-11;575;4253.14;RJ;2023-02-05
6303;Dr. Caleb Andrade;907.145.836-93;1973-08-04;723;6149.18;CE;2021-07-30
6304;Sabrina da Cunha;187.452.069-02;1993-06-17;654;6027.23;SP;2022-04-04
6305;Lunna Santos;169.843.205-42;1981-01-09;373;3294.07;SP;2021-01-22
6306;Sr. Guilherme Moreira;287.506.439-83;1982-04-30;646;6836.81;MG;2021-08-04
6307;Rafaela Sampaio;298.673.501-03;1996-03-13;436;5045.19;BA;2024-11-09
6308;Rafael da Cruz;916.853.024-24;1979-11-14;629;5520.99;SC;2022-04-09
6309;Sra. Ana Luiza Araújo;158.276.409-30;2002-07-13;821;7128.76;MG;2021-06-30
6310;Hellena Pimenta;031.697.258-40;1979-02-10;668;5586.29;RS;2023-01-26
6311;Clara Ferreira;105.394.876-00;1985-07-09;561;4459.51;PE;2021-01-11
6312;Caroline Rocha;237.094.156-16;1988-04-23;534;4227.43;SP;2022-06-16
6313;André Pires;654.019.783-75;2005-04-14;339;3141.04;SP;2021-08-15
6314;Henrique Cavalcante;948.320.156-05;1983-06-11;605;4503.8;SP;2022-09-16
6315;José Pedro das Neves;604.735.198-01;1955-07-25;646;3734.44;RJ;2022-06-25
6316;Pedro Costela;809.376.251-59;1989-12-03;850;6697.23;BA;2024-11-09
6317;Sra. Isadora Rios;136.250.874-80;1984-12-04;602;3850.6;CE;2023-02-17
6318;Ana Julia Macedo;678.213.450-08;1979-02-14;622;6362.96;PR;2024-12-01
6319;Davi Luiz Nogueira;287.136.594-64;2002-09-11;744;6806.44;MG;2021-10-10
6320;Emanuella Fonseca;850.973.214-05;1979-08-19;685;5121.46;CE;2023-08-02
6321;Maria Sophia Marques;169.203.478-22;1985-09-10;445;3358.96;RJ;2021-09-16
6322;Olívia Castro;056.927.138-02;1961-08-02;591;5776.79;BA;2021-10-31
6323;Josué Pimenta;684.132.079-40;2005-04-22;657;6868.31;CE;2023-04-27
6324;Gael Macedo;472.189.530-50;1985-07-14;763;5647.5;GO;2024-09-30
6325;Sr. Joaquim Gomes;149.763.285-46;1993-05-14;404;4617.58;RJ;2023-12-05
6326;Nina da Mata;816.530.974-93;1999-03-15;783;4897.79;PE;2022-05-08
6327;Dr. Luiz Otávio Porto;897.251.304-05;1976-09-19;801;6790.12;CE;2023-09-06
6328;Leandro Moreira;847.205.931-60;1995-07-21;639;6726.78;GO;2022-07-29
6329;Paulo Siqueira;584.602.139-51;2003-02-21;781;6899.33;BA;2023-09-16
6330;Liz Camargo;591.426.783-82;1969-07-26;676;6024.39;RS;2021-07-08
6331;Maria Liz Silva;829.510.643-06;1959-01-06;571;4512.9;PR;2022-08-30
6332;Dr. Kaique da Rosa;914.827.360-04;1987-07-31;511;3754.96;RJ;2022-12-24
6333;Lívia Viana;729.361.580-95;1958-04-09;576;3972.69;PE;2022-05-12
6334;Isadora Brito;275.301.849-97;2001-12-22;636;4764.02;RS;2024-11-24
6335;Aylla Farias;489.735.201-05;2001-10-18;680;3817.68;RJ;2021-06-03
6336;Dante Sousa;675.804.932-92;1966-05-07;606;4979.55;GO;2021-05-04
6337;Sra. Ana da Conceição;697.251.380-40;1995-12-12;582;4483.61;RS;2021-01-27
6338;Eloah Pereira;564.871.029-11;1956-12-24;429;3788.48;RS;2023-08-17
6339;Maria Laura Andrade;687.145.302-44;1999-02-16;697;6069.54;SC;2022-01-20
6340;Dr. Liam Vieira;489.371.526-73;1982-09-15;744;6153.53;GO;2021-08-03
6341;Sra. Hellena Rezende;347.052.681-80;1973-10-03;677;5572.09;BA;2022-03-04
6342;Srta. Eloá Sousa;304.597.281-05;1995-05-21;702;4038.77;CE;2023-12-17
6343;Arthur Gabriel Sampaio;137.406.592-70;1969-08-03;512;5682.9;PE;2022-10-04
6344;Sr. Enzo Lima;741.306.825-71;1969-02-19;324;2451.82;PR;2024-12-22
6345;Dom Pastor;532.967.840-47;1988-09-02;760;5986.74;GO;2024-09-04
6346;André Casa Grande;609.718.352-68;2005-09-14;571;4697.42;MG;2023-10-31
6347;Luiz Fernando Abreu;526.917.408-11;1997-09-05;577;4646.85;RJ;2021-09-24
6348;Sra. Maya da Mota;085.162.497-94;1979-09-26;537;5404.67;RS;2023-01-15
6349;Natália Porto;129.046.835-42;1982-06-09;790;6186.61;SC;2023-07-16
6350;Otto Farias;910.638.254-15;1965-06-19;453;3100.16;CE;2023-11-18
6351;Yasmin Costa;074.235.689-29;1978-11-22;597;5281.54;RS;2023-03-31
6352;Srta. Maria Helena Araújo;604.789.325-29;1996-06-05;499;3222.84;RS;2021-05-21
6353;Maria Clara Gonçalves;786.915.420-20;1959-08-09;681;6386.91;PR;2023-05-17
6354;Ana Luiza Teixeira;143.780.296-69;1997-11-20;545;3026.78;MG;2024-11-06
6355;Caleb Castro;687.245.190-49;1997-07-14;850;7583.3;PR;2024-03-28
6356;Ana Cecília Araújo;803.154.962-15;1977-07-24;587;5565.03;RJ;2021-10-29
6357;Caio Dias;035.798.642-38;1977-03-22;605;5707.16;GO;2021-08-08
6358;Bruna Costela;093.218.645-98;1974-04-07;639;5203.27;RJ;2022-05-08
6359;Asafe da Rocha;572.930.648-29;1986-07-12;606;3400.62;SP;2023-08-02
6360;Olívia Silva;612.438.590-24;1967-08-03;850;5858.47;MG;2022-07-01
6361;Dra. Maria Helena Farias;957.603.128-12;1993-12-21;456;3435.14;SP;2023-09-03
6362;Lucas Costela;185.063.274-07;1983-03-16;504;3980.29;PE;2023-07-17
6363;Léo Sales;902.573.164-34;1985-03-20;702;6611.3;BA;2022-06-28
6364;Caleb Cavalcante;310.274.956-99;1991-07-26;717;5430.37;RJ;2024-02-02
6365;Srta. Sara Barbosa;207.549.168-20;1999-05-14;625;5407.88;RJ;2022-12-27
6366;Nicolas Barros;781.652.309-21;1975-03-01;409;3842.58;SC;2022-03-11
6367;Cecília Pires;041.798.563-01;1975-02-01;445;5600.35;MG;2023-03-24
6368;Dra. Ana Sophia Novais;163.028.594-33;1975-03-04;571;4383.12;PE;2023-06-02
6369;Henry Camargo;425.093.186-24;1970-12-23;527;3586.03;PE;2022-11-15
6370;Luiz Gustavo Fonseca;904.387.562-74;1995-02-06;850;7740.37;SP;2023-06-23
6371;Helena Duarte;293.810.467-78;1970-05-29;434;4976.21;PR;2023-01-28
6372;Calebe Guerra;208.549.637-74;1968-07-30;763;5822.79;RJ;2021-04-11
6373;Mirella Brito;205.968.314-98;1983-02-09;656;5233.06;SC;2023-05-16
6374;Ravy Araújo;295.413.706-16;1979-08-28;850;6003.71;RS;2022-08-26
6375;Dr. Vinícius Pacheco;014.392.758-23;1956-01-13;637;4667.85;RS;2023-04-05
6376;Dra. Julia Barros;908.453.726-29;1979-10-25;448;5775.64;MG;2024-05-01
6377;Lucas Gabriel Montenegro;239.185.470-60;1998-08-09;478;4044.13;PR;2023-12-21
6378;Sra. Juliana Novaes;298.403.765-00;1994-12-31;411;2888.93;CE;2023-10-08
6379;Arthur Miguel Barbosa;589.746.203-83;1983-11-22;670;4535.27;PE;2023-06-07
6380;Caio Silva;834.506.712-35;1974-07-26;690;5250.96;RJ;2024-10-27
6381;Vitor Hugo Castro;706.481.329-78;1992-11-02;759;7433.76;SP;2024-08-16
6382;Melina Barbosa;714.352.098-50;1984-11-17;549;4468.73;RS;2021-08-16
6383;Arthur da Rosa;235.971.864-91;1990-09-13;642;5755.35;RS;2021-08-24
6384;Melina Ramos;634.592.781-37;1979-12-27;621;5158.21;SP;2021-03-15
6385;Anthony Farias;857.916.324-28;1982-05-13;590;4835.24;CE;2022-06-30
6386;Emanuelly Martins;783.056.194-00;1979-08-08;775;6846.08;RS;2021-05-15
6387;Maria Clara Andrade;372.584.019-97;2003-11-11;704;6355.07;PE;2021-07-26
6388;Noah da Paz;439.076.512-43;1983-01-10;601;5126.83;PR;2022-04-09
6389;Dra. Valentina Oliveira;380.927.145-41;1996-08-16;489;5180.81;CE;2024-12-03
6390;Dr. Vitor Cirino;124.839.765-73;2002-06-14;300;2312.85;SC;2023-03-14
6391;Srta. Eduarda da Cunha;829.647.153-19;1991-09-10;756;4684.13;SC;2021-07-27
6392;Maria Luísa Pacheco;725.038.641-71;1989-02-02;667;4655.23;RS;2024-11-17
6393;Aylla Sousa;652.180.439-15;1972-04-23;575;5545.94;PR;2023-10-12
6394;Larissa Moreira;834.065.927-83;1963-09-26;643;3109.64;RS;2021-12-17
6395;Eduarda Duarte;843.967.051-66;2002-10-10;502;4991.34;RS;2022-12-13
6396;Cecília Siqueira;641.978.523-55;1985-05-31;673;7132.14;PR;2024-12-16
6397;Isabela Pinto;149.058.763-20;2000-05-07;821;6225.75;CE;2022-08-13
6398;Francisco das Neves;026.957.481-67;1965-02-14;850;6824.48;SP;2021-07-13
6399;Ana Clara Leão;346.729.801-03;1991-07-11;504;3398.36;MG;2023-10-28
6400;Júlia Aparecida;073.954.216-80;2004-10-24;349;4399.02;CE;2023-09-04
6401;Dom Albuquerque;629.435.781-00;1982-10-21;811;5472.49;PR;2024-11-09
6402;Antonella Macedo;308.257.914-05;1985-04-23;592;4831.61;RS;2021-12-15
6403;Joana Fogaça;986.214.730-03;1997-01-18;504;2276.9;BA;2024-10-27
6404;Thiago Monteiro;438.507.216-71;1959-08-04;594;4430.92;RJ;2021-12-08
6405;Otávio Garcia;291.380.576-03;2001-03-12;573;4806.72;MG;2022-11-12
6406;Dr. Luigi Costa;458.376.129-55;1995-08-04;791;6024.91;GO;2021-10-18
6407;Gael Macedo;917.240.538-41;1983-09-30;640;5846.87;SP;2024-09-26
6408;Yago Costa;561.830.294-24;2006-11-26;686;4873.58;GO;2023-05-27
6409;Gael Gomes;894.763.021-78;1990-01-12;631;5595.54;BA;2021-02-12
6410;Nicole Mendes;185.723.094-97;1958-11-28;484;5135.54;MG;2022-06-25
6411;Paulo Monteiro;620.917.845-67;1964-12-22;791;5605.22;RJ;2021-12-16
6412;Ana Sophia da Mata;714.836.529-55;1990-03-10;643;5786.28;SP;2024-05-01
6413;Maria Aragão;841.357.960-01;2008-04-29;554;4913.61;BA;2023-08-29
6414;Davi Miguel das Neves;785.643.290-00;1981-11-25;639;3644.08;CE;2021-01-03
6415;Sophia Fogaça;260.843.759-10;2005-08-10;675;4299.86;GO;2022-05-22
6416;Raul da Cunha;859.640.712-01;1985-05-19;732;5184.79;GO;2021-08-13
6417;Manuella Abreu;296.840.751-11;1998-10-03;600;6172.28;SP;2021-02-05
6418;Luiz Gustavo Guerra;086.231.745-26;1985-08-28;679;4352.53;CE;2024-10-24
6419;Nicolas da Conceição;967.125.804-20;2006-06-24;498;3384.7;PR;2022-04-13
6420;Thomas Cavalcante;643.587.012-80;1959-08-18;667;5694.3;PE;2023-10-28
6421;Lorena Sales;763.294.580-65;1972-02-26;518;2976.79;MG;2021-10-28
6422;Natália Monteiro;309.625.418-42;2006-06-24;653;5042.14;RJ;2021-07-24
6423;Emanuella Casa Grande;270.358.416-44;1992-04-07;850;6836.6;PR;2022-11-19
6424;Carolina Melo;928.045.763-29;1982-12-01;837;5525.62;GO;2023-10-02
6425;Ana Beatriz Cavalcanti;627.804.593-10;1981-02-18;431;2327.91;BA;2024-01-23
6426;Isabelly Correia;958.307.241-97;1962-07-24;762;7852.1;PR;2024-09-20
6427;Benício Cassiano;846.195.702-49;2001-04-01;526;3747.43;GO;2022-06-04
6428;Ana Julia Montenegro;268.530.749-47;1995-09-04;479;2020.36;BA;2023-07-29
6429;Cecilia Vargas;670.452.138-08;1990-06-24;706;5871.02;SP;2022-12-24
6430;Breno Pires;568.914.302-24;1970-04-04;621;3567.94;PR;2024-12-25
6431;Dra. Pietra Aragão;194.832.570-50;1992-02-02;816;6024.64;BA;2023-11-27
6432;Sr. Caleb Oliveira;389.517.064-00;1999-02-14;684;4017.44;CE;2023-09-19
6433;Isaac Nogueira;679.584.012-30;1976-02-05;597;5067.37;RJ;2022-07-07
6434;Agatha Rezende;281.035.946-60;1957-04-06;659;5426.65;PE;2024-08-03
6435;Olívia Sampaio;487.230.695-38;1987-11-14;679;4301.48;SP;2021-10-30
6436;Luana Mendes;368.940.275-10;1975-02-09;643;5257.76;SC;2022-03-28
6437;Francisco Vargas;705.921.348-14;1973-11-22;647;5248.35;MG;2023-01-02
6438;Anthony Gabriel Farias;095.863.412-24;1980-06-10;467;2418.2;GO;2021-03-05
6439;Valentina Cassiano;637.405.891-75;1964-01-18;354;3649.53;RS;2024-03-28
6440;Sr. Gustavo Garcia;215.864.709-49;1994-01-30;719;6595.55;SC;2023-01-07
6441;Eloah Ribeiro;068.473.915-10;1960-09-15;656;3114.88;RS;2021-07-02
6442;Davi Luiz Araújo;627.815.309-21;1964-01-01;496;4138.42;RS;2023-02-13
6443;Lucas Ramos;351.476.082-90;1969-09-30;636;4865.25;RJ;2022-07-15
6444;Sophia Teixeira;985.374.120-23;1991-04-22;664;5323.65;PE;2023-07-10
6445;Stephany Rodrigues;913.076.528-59;1974-08-23;634;4432.93;PE;2021-12-25
6446;Kaique da Luz;472.980.563-10;1969-12-23;737;5465.23;PR;2024-10-22
6447;Arthur Miguel Mendes;276.345.180-26;1985-05-06;460;2909.0;BA;2022-11-10
6448;Bárbara Novaes;203.798.546-00;1984-02-12;578;5618.0;SC;2024-04-21
6449;Sra. Laura Castro;816.547.932-64;2003-12-19;614;4725.85;SC;2022-07-20
6450;Henrique Garcia;857.631.042-26;1960-10-08;470;4545.48;PR;2022-01-26
6451;Ana Carolina Porto;948.573.120-50;1968-08-03;541;4227.97;SP;2024-04-01
6452;Joaquim Abreu;810.746.925-94;1985-09-01;797;6884.76;PE;2024-12-08
6453;Antonella Pinto;532.806.179-95;1998-03-17;424;1622.49;BA;2024-06-08
6454;Stephany Castro;296.754.108-76;1998-01-08;612;3683.26;RJ;2023-06-07
6455;Maria Isis Viana;275.430.186-08;1960-12-04;697;5618.26;GO;2024-03-06
6456;Dr. Otávio Aparecida;754.328.610-62;1998-07-04;639;4405.26;BA;2022-08-14
6457;Lucca Casa Grande;281.054.367-44;1964-04-29;828;9466.59;RJ;2021-01-18
6458;Maysa Ferreira;710.983.654-10;1986-12-06;586;5041.04;GO;2024-11-04
6459;Srta. Elisa Vargas;524.187.906-49;1982-05-24;631;4788.31;MG;2023-08-14
6460;Pietra Moura;159.832.640-60;1980-10-30;520;3075.03;MG;2023-12-08
6461;Anna Liz Sales;278.956.013-77;1963-08-18;483;4269.24;PR;2024-07-01
6462;Bento da Cruz;398.015.476-93;1967-04-02;557;1877.71;PE;2024-09-22
6463;Sr. Luigi Teixeira;083.712.649-50;1982-09-05;673;5345.74;MG;2022-09-14
6464;Sra. Helena da Rocha;842.910.375-97;2003-03-01;781;6621.12;GO;2022-08-14
6465;Kaique Araújo;657.803.914-75;1961-01-31;442;1306.32;RJ;2022-08-27
6466;Gustavo Lima;480.537.961-84;2007-01-19;533;3638.89;SP;2023-07-19
6467;Sr. Apollo Fogaça;457.321.689-82;1998-05-09;733;5855.13;SP;2022-03-22
6468;Sr. Arthur da Rosa;143.297.658-37;1992-02-14;756;4723.17;PR;2024-04-29
6469;Benicio Abreu;207.614.539-70;1984-01-14;735;6600.99;RJ;2021-04-19
6470;Lívia Novais;738.601.295-03;1957-03-09;377;4338.62;GO;2022-09-19
6471;Letícia Porto;748.619.205-58;1990-08-05;631;5440.04;SP;2023-06-01
6472;Pietro Vieira;841.230.659-70;1992-08-04;516;5403.25;BA;2024-09-14
6473;Srta. Evelyn Novais;165.847.932-73;1995-05-29;477;4648.09;SP;2021-04-13
6474;Stella Barbosa;071.264.839-96;1997-06-09;718;4769.83;PR;2021-10-10
6475;Rodrigo da Conceição;260.941.387-40;1982-06-27;850;7031.53;BA;2022-08-04
6476;Pedro Lucas Vieira;479.603.128-69;1957-07-13;698;4056.88;PE;2024-09-24
6477;Nina Cavalcante;812.940.763-96;1997-06-21;850;5575.44;PE;2021-11-14
6478;Dra. Luna Farias;867.025.149-30;1962-03-27;742;4941.23;RJ;2024-12-31
6479;Leonardo Cavalcanti;253.904.861-70;2007-04-27;545;5148.75;PR;2021-10-20
6480;Daniela Pastor;069.875.412-30;1957-11-08;743;4672.72;RS;2023-06-04
6481;Manuella Moreira;294.586.071-67;1983-05-30;750;7044.98;CE;2021-06-15
6482;Daniel Brito;034.871.965-57;1971-02-25;507;5654.65;PR;2022-03-25
6483;Oliver Farias;372.056.819-95;1986-08-06;445;2935.23;SP;2023-08-28
6484;Davi Lucca Brito;649.027.153-25;1990-11-04;677;4562.43;BA;2022-05-25
6485;Ana Laura das Neves;178.654.392-37;1990-03-23;651;5449.08;SC;2023-05-16
